ID TERMO,PRATICAS VEDADAS,JUSTIFICATIVA,Unnamed: 3,Unnamed: 4
314533,11,"No dia 28/11/2023 realizei visita à agência da Caixa Econômica Federal no shopping Patteo de Olinda/PE com a finalidade de realizar amortização do consignado que contraí, e fui atendido pela servidora Caroline Machado Rolim. Ela disse que no momento não poderia gerar o boleto para amortização mas que poderia fazê-lo por e-mail. Realizei contato então por e-mail no dia 29/11/2023 e no mesmo dia obtive retorno com boleto anexo no valor de R$15.000 reais para eu pagar para amortizar do empréstimo, então o fiz. No dia 04/12/2023, Caroline me enviou e-mail comprovando pagamento e com um anexo dizendo qual seria o valor novo da parcela a partir de então, passando de R$1.860,50 para R$1.554,43.    Então, no dia 08/12/2023, enviei outro e-mail para Caroline solicitando novo amortizamento no valor de R$ 4.500, que não foi retornado desde o dia de hoje.    No dia 14/12/2023, verifiquei em prévia do contracheque que a Caixa não havia aplicado a amortização e continuou descontando o valor de R$ 1.860, então enviei outro e-mail para Caroline, que também foi ignorado pela servidora.    No dia 15/12/2023 enviei outro e-mail reiterando solicitação de retorno, que também foi ignorado.    Também no dia 15/12/2023 realizei contato no telefone na ouvidoria para CEF (protocolo 3121515593047453). O servidor que me atendeu havia confirmado a amortização e o valor novo e que o desconto já deveria ter ocorrido no mês 12/2023, o que não aconteceu.    Agora, no dia 13/01/2024, verifiquei na prévia do contracheque para 01/2024 que novamente a Caixa aplicou o desconto de R$ 1.860. Assim, tenho a certeza de que a empresa ignorou a amortização realizada.    Assim, formalizo reclamação para que haja resolução dessa situação e restituição dos valores ilicitamente retidos pela Caixa Econômica Federal.",,
314535,10,"Informo que recebi contato atraves do whatsapp e ligações dos numeros (21) 99732-3419 e (21) 99553-3334, de pessoas chamada Verônica e Daniel, que informaram serem consultores da Capital Conne Correspondente Bancária LTDA, CNPJ 49.738.945/0001-02, Tal contato se deu oferecerem uma portabilidade de empréstimo em andamento que possui no banco Itaú para o Santander.  Segundo tais pessoas informaram que seriam correspondente bancário de diversas instituições financeiras, sendo inclusive do Santader Olé e que faria a portabilidade com melhores condições, e mediante tal contato resolvo realizar a transação para a devida portabilidade, pois os autores detinham todos os dados, inclusive utilizando da plataforma GOV para dar lisura ao golpe, que ao aceitar a portabilidade a autora enviou dois boletos de quitação, sendo um no valor de R$ 50.000,00 e o outro de R$ 14.339,49, ao invés de realizar a portabilidade, realizaram dois novos empréstimos, em meu nome ( IVANICE MARIA ZANIN), realiziei o pagamento dos boletos e não foi realizado a portabilidade.  Os dados dos referidos boletos pagos por mim são:  Nome: Aliance Intermediação e Recuperação de Crédito LTDA  CNPJ: 45.826.749/0001-20  Endereço: Japore, 220 - AP- Jardim Sulacap - 21740-030 - Rio de Jneiro - RJ  Agencia: 2163  Conta: 26043-6  Banco Bradesco    Toda a margem foi utilizada para realização do golpe.    IVANICE MARIA ZANIN",,
314552,11,"No intuito de amortização do juros de um emprestimo consignado no Banco do Brasil a financeira Quality Class GEstao de Ativos LTDA CNPJ 52417957000131, me fez uma proposta por whatsapp e posterior ligação telefonica onde se deram os tramites. A proposta era de comprar minha divida no banco do brasil e amortizar os juros. Inicialmente fizeram uma transferencia para minha conta no valor de R$31.819,33 para que posteriormente eu fizesse a transferencia para Quality Class Gestao do total do valor. A promessa era de que com esse valor eles iriam amortizar meu emprestimo no Banco do Brasil, e transferi-lo para o Santander com uma taxa de juros menor. e reduzir a parcela. A Quality fez o deposito na minha conta do valor total acima descrito, e com veemencia me solicitaram que eu fizesse os pix para a conta deles, aliás havia outra intermediária que está descrita no contrato. Eles também falaram que a primeira parcela seria descontada em fev/2024. Agora acontece que, estou com um emprestimo do Santandeer, consignado na minha folha, de um dinheiro que não usufrui, sendo que fui vitima de uma golpe financeiro. Solicito então, o cancelamento ou suspensão desse emprestimo no Banco Santander, até porque não posso pagar por algo que não utilizei. Já estou tomando as medidas cabiveis com registro no Procon e ação judicial.",,
314626,10,"Venho reabrir a reclamação do desconto de 243,00, já que não é possível fazer outra reclamação por já ter sido analisada em outro termo (10/2023-00312231). Venho aqui reafirmar que fui enganado e solicito providências deste SIGEPE, já que perdi a causa por ter acreditado e induzido de que o desconto tinha sido suspenso no dia 285/11/2023 e não fui olhar as mensagens no outlook e a demanda prosseguiu e não respondi sobre o BO, onde estive na delegacia e me foi informado que o BO tem o caráter apenas de registrar irregularidades cometidas pela consignatária e não tem caráter investigativo por não se tratar de uma ação penal. Reafirmo tudo aquilo que disse no termo de reclamação nº 10/2023-00312231 e solicito a suspensão dos descontos de 243,00 e dos 20,00 por se tratar de um pecúlio que é uma venda casada. Solicito da consignatária a transcrição e não áudio da conversa do momento do contrato, que aí voces vão perceber a indução, ausência de informação e o vício do consentimento sendo praticado, como ,por exemplo a clausula que diz que o desconto será reajustado de acordo com a mudança de minha idade e que também não me foi enviado nenhuma cópia do contrato de forma antecipada, se tivesse sido enviado, certamente não assinaria esse contrato. Segue em anexo as devidas reclamações ao SAC e a Ouvidoria da Consignatária que foram prontamente respondidas em que o SAC afirma que minhas reclamações são IMPROCEDENTES e a  ouvidoria afirma que minhas reclamações foram ACLARADAS (esclarecidas)",,
314699,10,"Informa que, conforme Anexo 01, foi abordada via WhatsApp em 25 de fevereiro de 2023, por uma pessoa chamada ""Patrícia"", que se apresentou como a atendente da empresa CAPITAL INVESTIMENTOS, cujos dados se encontram no Anexo 01 - Página 115.     A atendente PATRÍCIA me convenceu de que a empresa onde trabalhava (CAPITAL) era um correspondente do Banco C6, pois me enviou uma proposta de ""negociação de dívida"" com a logomarca do Banco C6, conforme Anexo 01 - Páginas 116 a 118, e ainda me enviou um link do próprio do Banco C6 para gerar um empréstimo em meu nome, conforme Anexo 01 - Página 46.    Fui orienta pela atendente da empresa CAPITAL a pagar um boleto no valor de R$ 18.731,30 (Anexo 02), tendo como beneficiária a própria CAPITAL, que após o pagamento encerrou qualquer comunicação e ficou com os valores.    Por isso passei a ser descontada o valor de R$ 704,71 no meu contracheque (Anexo 03), referente ao empréstimo gerado pela CAPITAL junto ao Banco C6 sem a minha autorização. Entrei com ação judicial através do meu advogado, conforme Anexo 03, e o juiz determinou a suspensão da cobrança desse empréstimo, conforme Anexo 03.    Venho requerer em caráter de urgência que seja suspensa a cobrança desse empréstimo junto ao SIGEPE, em atenção à decisão judicial que está no Anexo 03, pois a data de fechamento da folha está muito próxima e não posso esperar mais para esse empréstimo sair do meu contracheque.",,
314735,11,"Desejo o cancelamento de meus 3 contratos de consignado existentes na Olé Santander por motivo de fraude (falsa portabilidade).     Em 05/12 recebi uma ligação do número 7933015488 informando ser do antifraude do banco Daycoval, no qual eu estava fazendo uma transação de portabilidade de dois consignados já existentes, um do Banrisul e outro da CEF. O atendente me informou que como eu não soube confirmar todas as informações, o mesmo iria me passar pra uma atendente pra que eu tirasse minhas dúvidas. A atendente me ligou do número 7933015486 e me explicou tudo, quando eu decidi fazer com ela a portabilidade de meu consignado com o Banrisul através do Olé Santander e não mais com o Daycoval, pois segundo a mesma o Santander teria ofertado a melhor proposta. As próximas negociações aconteceram através do whatsapp 21 97912-2387, onde realizei a contratação de migração do meu consignado na Banrisul. Nesta operação caiu na minha conta 16.236,00 e fui orientada a devolver 12.236,00, ficando com o troco de 4mil. No dia, 07/12, uma outra atendente entrou em contato comigo através do whatsapp 51 99584-4820 informando ter outra proposta do Santander pra o meu consignado da CEF. Contactei a primeira atendente para verificar a confiabilidade da proposta, e ela me confirmou a existência da proposta no sistema do Olé Santander. Assim, continuei as tratativas para a migração nos mesmos moldes da anterior. Recebi em minha conta o valor de 8.829,52, devolvi 6.829,52 e fiquei c o troco de 2mil. No dia 11/12 a mesma atendente, me informou que se eu abrisse uma conta no banco Santander ele conseguiria reduzir o valor da minha parcela em até 50%. Aceitei, e fizemos mais uma operação, dessa vez sem troco p mim já q era apenas redução de parcela, recebi e devolvi o valor total de 9.273,52. Acontece que as parcelas dos meus antigos consignados que deveriam sair do sistema de meu aplicativo SOUGOV, permaneciam mesmo após o prazo estabelecido no contrato assinado. Questionei as duas atendentes que me informaram q o sistema iria atualizar na minha virada de folha, lá pro dia 20. Aguardei e n aconteceu. Entrei em contato novamente com elas, mas dessa vez as mensagens não chegaram, ficou somente um tracinho, o que indica que as mensagens não foram entregues. Procurei a CEF e o Banrisul, ambos informaram q n havia solicitação nenhuma de portabilidade. Procurei a Olé Santander q informou q apenas existem contratos novos e também não existiam solicitação de portabilidade. Nesse último contato, fui informada das empresas promotoras que formalizaram meus contratos, a Bevicred e a Prospecta. Entrei em contato com ambos que informaram somente existir contratos novos e desconhecerem os números e as pessoas que fizeram contato comigo. Assim, retornei o contato com a Olé Santander para contestar os 3 contratos que deveriam ser de portabilidade. Ao tentar concluir a contestação através do envio de documentos via email, conforme orientação, o banco Olé encerrou meus protocolos n informando objetivamente o que estaria incorreto nos documentos que enviei. Já abri o 3º protocolo (protocolos: 229984724, 230193474 e 230519327) e não sei mais o que fazer de diferente para que eles aceitem os documentos e analisem minha contestação. Enquanto isso, eu estou sendo descontada indevidamente no meu contracheque, quase 2 mil reais, já que os consignados antigos não foram portados.    Dessa forma solicito o cancelamento de meus 3 contratos de consignado existentes na Olé Santander por motivo de fraude (falsa portabilidade).",,
314736,11,"Desejo o cancelamento de meus 3 contratos de consignado existentes na Olé Santander por motivo de fraude (falsa portabilidade).     Em 05/12 recebi uma ligação do número 7933015488 informando ser do antifraude do banco Daycoval, no qual eu estava fazendo uma transação de portabilidade de dois consignados já existentes, um do Banrisul e outro da CEF. O atendente me informou que como eu não soube confirmar todas as informações, o mesmo iria me passar pra uma atendente pra que eu tirasse minhas dúvidas. A atendente me ligou do número 7933015486 e me explicou tudo, quando eu decidi fazer com ela a portabilidade de meu consignado com o Banrisul através do Olé Santander e não mais com o Daycoval, pois segundo a mesma o Santander teria ofertado a melhor proposta. As próximas negociações aconteceram através do whatsapp 21 97912-2387, onde realizei a contratação de migração do meu consignado na Banrisul. Nesta operação caiu na minha conta 16.236,00 e fui orientada a devolver 12.236,00, ficando com o troco de 4mil. No dia, 07/12, uma outra atendente entrou em contato comigo através do whatsapp 51 99584-4820 informando ter outra proposta do Santander pra o meu consignado da CEF. Contactei a primeira atendente para verificar a confiabilidade da proposta, e ela me confirmou a existência da proposta no sistema do Olé Santander. Assim, continuei as tratativas para a migração nos mesmos moldes da anterior. Recebi em minha conta o valor de 8.829,52, devolvi 6.829,52 e fiquei c o troco de 2mil. No dia 11/12 a mesma atendente, me informou que se eu abrisse uma conta no banco Santander ele conseguiria reduzir o valor da minha parcela em até 50%. Aceitei, e fizemos mais uma operação, dessa vez sem troco p mim já q era apenas redução de parcela, recebi e devolvi o valor total de 9.273,52. Acontece que as parcelas dos meus antigos consignados que deveriam sair do sistema de meu aplicativo SOUGOV, permaneciam mesmo após o prazo estabelecido no contrato assinado. Questionei as duas atendentes que me informaram q o sistema iria atualizar na minha virada de folha, lá pro dia 20. Aguardei e n aconteceu. Entrei em contato novamente com elas, mas dessa vez as mensagens não chegaram, ficou somente um tracinho, o que indica que as mensagens não foram entregues. Procurei a CEF e o Banrisul, ambos informaram q n havia solicitação nenhuma de portabilidade. Procurei a Olé Santander q informou q apenas existem contratos novos e também não existiam solicitação de portabilidade. Nesse último contato, fui informada das empresas promotoras que formalizaram meus contratos, a Bevicred e a Prospecta. Entrei em contato com ambos que informaram somente existir contratos novos e desconhecerem os números e as pessoas que fizeram contato comigo. Assim, retornei o contato com a Olé Santander para contestar os 3 contratos que deveriam ser de portabilidade. Ao tentar concluir a contestação através do envio de documentos via email, conforme orientação, o banco Olé encerrou meus protocolos n informando objetivamente o que estaria incorreto nos documentos que enviei. Já abri o 3º protocolo (protocolos: 229984724, 230193474 e 230519327) e não sei mais o que fazer de diferente para que eles aceitem os documentos e analisem minha contestação. Enquanto isso, eu estou sendo descontada indevidamente no meu contracheque, quase 2 mil reais, já que os consignados antigos não foram portados.    Dessa forma solicito o cancelamento de meus 3 contratos de consignado existentes na Olé Santander por motivo de fraude (falsa portabilidade).",,
314811,10,"Venho informar que em 2016 fui vítima de uma fraude realizada por correspondente bancária do Banco Pan. Foram feitos novos contratos de empréstimos e cartão de crédito sem minha autorização. Na realidade, eu iria fazer uma portabilidade de empréstimos que eu tinha junto a caixa econômica e eles fraudaram os contratos fazendo recortes da minha assinatura, colocando em contratos de novos empréstimos. Entrei na justiça para que os descontos indevidos que começaram a vir no meu contracheque em novembro de 2016 fossem bloqueados. Ainda sofri perdas salariais por alguns meses até que saiu uma liminar  na qual o juiz exigiu que parassem os descontos de empréstimos e cartão de crédito com possibilidade de multa. Atualmente a liminar continua em vigente e estou aguardando a decisão do juiz que saíra após esses cansativos oito anos. E para minha surpresa, em dezembro de 2023 eles fizeram uma nova liberação de amortização de cartão de crédito sem a minha autorização, sendo feito desconto no meu contracheque de dezembro no valor de R$1.1017,17. Inclusive não entendi como isso foi possível.     Fui nos recursos humanos da Universidade Federal da Paraíba em João Pessoa e pedi o bloqueio, pois já viria esse desconto NOVAMENTE também no contracheque de janeiro. Nesse momento, eles conseguiram o bloqueio para não ter o desconto no salário que entra em fevereiro, mas solicitaram um registro meu aqui, no sistema da SIGEPE, e solicitação de bloqueio de qualquer desconto no meu contracheque, já que não tenho nenhum empréstimo ou cartão de crédito. Peço encarecidamente o bloqueio definitivo dessa amortização de cartão de crédito e também de qualquer outro desconto, principalmente vindo do Banco Pan. Além disso, o ESTORNO do valor  descontado de forma indevida no contracheque de dezembro.    Agradeço a atenção e ficarei no aguardo de uma resposta e solução desse problema que tem me causado muito mal.    Em anexo estou enviando a liminar.    Att. Kátia Neyla",,
314883,10,"Primeiramente gostaria de informar que fiz este empréstimo consignação em folha de pagamento, AUTORIZEI formalmente o desconto da parcela em favor do Banco BRB CFI, recebi o valor emprestado corretamente, mas comunico 2 irregularidades neste contrato:    1) O Banco BRB CFI fez portabilidade para o Banco Pine S/A sem meu conhecimento, sem alterar os dados do banco credor junto ao SIGEPE, e o valor debitado em folha continua sendo direcionado para  BRB CFI, sendo que todas as transações, reclamações e demais serviços eu devo verificar junto ao Banco Pine S/A, segundo informações prestadas por telefone pelo BRB CFI.    2) Estou há bastante tempo tentando fazer portabilidade do contrato para a Caixa Econômica Federal, e a BRB CFI nega pois informa que o contrato não é mais deles, e pedem para entrar em contato com o Banco Pine S/A. E junto ao Banco Pine S/A, eles negam todas as vezes a portabilidade com a seguinte informação: ""contrato não localizado ou não é da modalidade"". Estão impedindo a portabilidade.      *Estou registrando esta reclamação como PRÁTICAS VEDADES de ""Consignar em folha sem autorização prévia e formal do consignado"", pois não tem o campo referente a irregularidade de portabilidade sem autorização do consignado (portabilidade feita do BRB CFI para o Banco Pine S/A sem registro junto ao SIGEPE), e também não tem o campo específico referente ao impedimento de portabilidade solicitada pelo consignado e impedida pelo banco credor. Liguei no número 0800 978 9009 do SIGEPE e fui informado pela atendente Jenifer para fazer o registro desta forma (não consigo anexar o email recebido, pois ultrapassa os três arquivos em anexos).",,
315028,12,"A reclamação é referente a cobrança indevida das mensalidades do plano de saúde do dependente que foi cancelado e o desconto da mesma continua no contracheque.    Fiz o cancelamento do plano de saúde do meu dependente (Rodrigo Salustiano da Silva), na qual ficou vigente até 30 de novembro de 2023. Fiquei com o contrato apenas do meu plano de saúde que, nos demonstrativos do plano, desde dezembro o valor de 1.586,59 reais a vim descontado em folha. Entretanto, nos meus contracheques ainda estão vindo o desconto referente ao pagamento dos dois planos (Titular e dependente) no valor de 3.194,92 reais.    Peço que analisem a documentação em anexo.  1° Declaração de permanência - consta a minha permanência no plano e a data de permanência do depedente no plano (30/11/2023).  2° Demonstrativo_Dezembro_2023 - cobrança da mensalidade do plano do titular mais dependente (R$ 3.194,92). Porém o plano do dependente foi encerrado em novembro.  3° Demonstrativo_atualizado_Dezembro_2023 - mostra o valor da mensalidade apenas do titular do plano (plano vigente no valor de R$ 1.586,59). Além dos demonstrativos dos meses de janeiro e fevereiro de 2024.    Em anexo também consta os contracheques dos meses de novembro e dezembro de 2023, e de janeiro de 2024 com desconto em folha pela Qualicorp no valor indevido de R$ 3.194,92 ao invés de ser descontado o valor de R$1.586,59 (valor do plano de saúde do Titular).    OBS.: Houve um reembolso referente a mensalidade de Dezembro, mas o valor não foi correto. Foi reembolsado R$ 1.551,31 no dia 07/12/2023 ao invés do valor R$ 1.608,33 (valor do plano do dependente que consta no demosntrativo de dezembro). E os pagamentos das mensalidades de janeiro e fevereiro, cobrados nos contracheques de dezembro e janeiro,respectivamente, ainda não foram reembolsados.    Estou em contato com a Qualicorp desde Dezembro e não estou tendo resolução das solicitações feitas, apesar de ter protocolo de todas as solicitações. Além disso, fiz uma reclamação na ANS.    Solicito o cancelamento da autorização da consignação em folha pela Qualicorp, a fim de resolver as cobranças indevidas. E o pagamento do plano de saúde será feito através de boleto bancário.    Desde já agradeço a atenção e fico a disposição para qualquer dúvida e/ou comprovação.",,
315104,11,"Bom dia! Venho por meio fazer uma reclamação referente a um Cartão Benefício do Capital ConsIg (Capital Consig sociedade de Crédito Direto S. A. - CNPJ 40.083.667/0001-10), cujo valor de desconto/parcela é de R$245,63 por um período de 96 meses.  No dia 4 de dezembro de 2023 fiz a contratação do referido cartão com um correspondente bancário (Bruno Fernandes), cuja proposta foi sob número 700267304, a qual foi averbada no mesmo dia. Nessa proposta o valor que liberaria de saque nesse cartão seria de R$5594,99 (vide anexo 1 - Tela printada do banco que foi enviada ao Bruno).  No entanto, no dia 15 de dezembro de 2023 o Banco Capital fez o depósito de apenas R$2882,99 em minha conta, por meio de uma TED (anexo 2). Ou seja, R$2712,00 a menos do valor contratado. E é por esse motivo que venho solicitar a suspensão/cancelamento desse contrato até que o Banco apresente uma solução para o caso.  Solicitei via e-mail para o SAC do Banco Capital uma cópia do contrato do Cartão Benefício ainda no mês de dezembro e até hoje não recebi, ou seja quase dois meses e nada de me encaminharem, foram mais de 15 registros de solicitação.  No dia 4 de janeiro de 2024 fiz o primeiro registro de reclamação no Banco Central sob número 2024008192, solicitando a cópia do contrato e o saldo devedor desse cartão benefício, bem como os dados bancários para eu devolver o valor de R$2882,99 que recebi no dia 15 de dezembro de 2023, para que houvesse o cancelamento do contrato. Pois bem, a cópia do contrato não foi enviada, no entanto, em relação ao saldo devedor, no dia 16 de janeiro de  2024 me encaminharam um documento do cálculo do saldo devedor (anexo 3) no valor de R$12317,96 com data para vencimento para 23 de janeiro. Ou seja, por um período de pouco mais de um mês, estão me cobrando uma taxa de 427,26% pelos R$2882,99 que depositaram em minha conta, sendo uma taxa extremamente abusiva que extrapola os limites definidos pelo governo. Sendo assim, reforço a solicitação de suspensão de desconto até que o referido banco deposite o restante para o valor contratado ou então diminua o valor mensal da parcela, que vá de encontro ao valor que recebi (R$2882,99).  Por meio do SAC do Banco Capital já solicitei um relatório das operações realizadas referentes a esse cartão, como demonstrativo do valor que foi contratado, do valor que foi depositado, taxa de juros aplicada, e a cópia completa do contato. Mas como sempre o banco não cumpre o que é solicitado, desrespeitando os clientes.  No dia 30 de janeiro abri mais uma reclamação no Banco Central, sob número 2024077091. Ontem, dia 31/01/2024, alguém do setor jurídico do banco  me ligou e me disse que iriam verificar minha situação e quando tudo tivesse sido esclarecido iriam entrar em contato comigo. Mas eu não vou ficar esperando, pois desde dezembro de 2023 que venho tentando sanar o problema e nada até hoje. Sempre dizem que vão encaminhar os documentos e nunca encaminham.  Mais uma vez, reforço o pedido de suspensão do valor descontado de R$245,63 em minha folha de pagamento, cuja previsão de desconto é até novembro de 2031, até que o Banco Capital Consig regularize minha situação.    Ednaldo Antônio de Andrade (CPF 00030933609)",,
